"시군구명","시간대","분류","매출건수(건)","매출합계(원)","집계시작일","집계종료일"
"진주시","21","유통","1707156 ","19770059637 ","20240101","20241231"
"진주시","21","유흥","60891 ","1210259082 ","20240101","20241231"
"진주시","21","의료/미용","37519 ","1215378513 ","20240101","20241231"
"진주시","21","의생활","15764 ","89304592 ","20240101","20241231"
"진주시","21","자동차","98191 ","4650405106 ","20240101","20241231"
"진주시","21","주거생활","48 ","85675 ","20240101","20241231"
"진주시","22","교육","2529 ","525125086 ","20240101","20241231"
"진주시","22","기타","151 ","37525154 ","20240101","20241231"
"진주시","22","내구재","151 ","1098012 ","20240101","20241231"
"진주시","22","레포츠/문화/취미","187485 ","1663341193 ","20240101","20241231"
"진주시","22","서비스","28862 ","194660178 ","20240101","20241231"
"진주시","22","식생활","622728 ","26741050027 ","20240101","20241231"
"진주시","22","여행","1247 ","77592515 ","20240101","20241231"
"진주시","22","유통","1304352 ","11628943461 ","20240101","20241231"
"진주시","22","유흥","63215 ","2407418780 ","20240101","20241231"
"진주시","22","의료/미용","6511 ","332317409 ","20240101","20241231"
"진주시","22","의생활","10562 ","23601782 ","20240101","20241231"
"진주시","22","자동차","31570 ","1459773091 ","20240101","20241231"
"진주시","22","주거생활","69 ","164496 ","20240101","20241231"
"진주시","23","교육","493 ","60234407 ","20240101","20241231"
"진주시","23","내구재","41 ","10281 ","20240101","20241231"
"진주시","23","레포츠/문화/취미","149445 ","1047101576 ","20240101","20241231"
"진주시","23","서비스","20377 ","118266827 ","20240101","20241231"
"진주시","23","식생활","376340 ","17154227916 ","20240101","20241231"
"진주시","23","여행","569 ","35281974 ","20240101","20241231"
"진주시","23","유통","862728 ","6515144140 ","20240101","20241231"
"진주시","23","유흥","55997 ","2955564147 ","20240101","20241231"
"진주시","23","의료/미용","850 ","118067786 ","20240101","20241231"
"진주시","23","의생활","5613 ","12803290 ","20240101","20241231"
"진주시","23","자동차","9829 ","430792228 ","20240101","20241231"
"진주시","23","주거생활","27 ","44551 ","20240101","20241231"
"통영시","0","레포츠/문화/취미","14291 ","163057574 ","20240101","20241231"
"통영시","0","식생활","43927 ","2614917889 ","20240101","20241231"
"통영시","0","여행","1117 ","22681631 ","20240101","20241231"
"통영시","0","유통","134955 ","1209178478 ","20240101","20241231"
"통영시","0","유흥","14599 ","1691303879 ","20240101","20241231"
"통영시","0","의료/미용","178 ","9756683 ","20240101","20241231"
"통영시","0","자동차","884 ","31095737 ","20240101","20241231"
"통영시","1","기타","27 ","13022618 ","20240101","20241231"
"통영시","1","내구재","34 ","30843 ","20240101","20241231"
"통영시","1","레포츠/문화/취미","10685 ","146569911 ","20240101","20241231"
"통영시","1","식생활","21556 ","1232637423 ","20240101","20241231"
"통영시","1","여행","350 ","5856957 ","20240101","20241231"
"통영시","1","유통","79363 ","703576491 ","20240101","20241231"
"통영시","1","유흥","9561 ","1142754777 ","20240101","20241231"
"통영시","1","의료/미용","103 ","5370185 ","20240101","20241231"
"통영시","1","자동차","411 ","16101857 ","20240101","20241231"
"통영시","2","레포츠/문화/취미","7731 ","117568883 ","20240101","20241231"
"통영시","2","서비스","21 ","287868 ","20240101","20241231"
"통영시","2","식생활","9705 ","529097670 ","20240101","20241231"
"통영시","2","여행","370 ","30936600 ","20240101","20241231"
"통영시","2","유통","52289 ","453042838 ","20240101","20241231"
"통영시","2","유흥","4716 ","570589136 ","20240101","20241231"
"통영시","2","자동차","363 ","18244106 ","20240101","20241231"
"통영시","3","레포츠/문화/취미","6518 ","181359150 ","20240101","20241231"
"통영시","3","식생활","3989 ","190985607 ","20240101","20241231"
"통영시","3","여행","185 ","9158328 ","20240101","20241231"
"통영시","3","유통","33722 ","289259219 ","20240101","20241231"
"통영시","3","유흥","877 ","94910898 ","20240101","20241231"
"통영시","3","의료/미용","41 ","1096436 ","20240101","20241231"
"통영시","3","자동차","569 ","28754030 ","20240101","20241231"
"통영시","4","내구재","27 ","17135 ","20240101","20241231"
"통영시","4","레포츠/문화/취미","10569 ","342655243 ","20240101","20241231"
"통영시","4","식생활","2392 ","85618917 ","20240101","20241231"
"통영시","4","여행","75 ","490062 ","20240101","20241231"
"통영시","4","유통","37382 ","357587183 ","20240101","20241231"
"통영시","4","유흥","363 ","34519534 ","20240101","20241231"
"통영시","4","의료/미용","21 ","2579507 ","20240101","20241231"
"통영시","4","자동차","1254 ","75444222 ","20240101","20241231"
"통영시","5","내구재","34 ","20562 ","20240101","20241231"
"통영시","5","레포츠/문화/취미","17670 ","634214188 ","20240101","20241231"
"통영시","5","식생활","4805 ","110832762 ","20240101","20241231"
"통영시","5","여행","89 ","1325908 ","20240101","20241231"
"통영시","5","유통","85353 ","777379712 ","20240101","20241231"
"통영시","5","유흥","41 ","6922550 ","20240101","20241231"
"통영시","5","의료/미용","795 ","15414668 ","20240101","20241231"
"통영시","5","자동차","9273 ","475184359 ","20240101","20241231"
"통영시","6","내구재","34 ","17135 ","20240101","20241231"
"통영시","6","레포츠/문화/취미","10240 ","345420158 ","20240101","20241231"
"통영시","6","식생활","16354 ","509185134 ","20240101","20241231"
"통영시","6","여행","5648 ","106626799 ","20240101","20241231"
"통영시","6","유통","206450 ","1936474976 ","20240101","20241231"
"통영시","6","유흥","27 ","1668951 ","20240101","20241231"
"통영시","6","의료/미용","1151 ","17584647 ","20240101","20241231"
"통영시","6","자동차","25744 ","1393469397 ","20240101","20241231"
"통영시","6","주거생활","21 ","332419 ","20240101","20241231"
"통영시","7","기타","48 ","767649 ","20240101","20241231"
"통영시","7","내구재","21 ","882111 ","20240101","20241231"
"통영시","7","레포츠/문화/취미","8040 ","239274846 ","20240101","20241231"
"통영시","7","서비스","48 ","153530 ","20240101","20241231"
"통영시","7","식생활","41309 ","1125680493 ","20240101","20241231"
"통영시","7","여행","8245 ","201427690 ","20240101","20241231"
"통영시","7","유통","259116 ","2489047025 ","20240101","20241231"
"통영시","7","의료/미용","1638 ","55200822 ","20240101","20241231"
"통영시","7","의생활","21 ","651131 ","20240101","20241231"
"통영시","7","자동차","48300 ","2626453071 ","20240101","20241231"
"통영시","7","주거생활","589 ","22145305 ","20240101","20241231"
"통영시","8","교육","89 ","1525703 ","20240101","20241231"
"통영시","8","기타","350 ","31120631 ","20240101","20241231"
"통영시","8","내구재","185 ","1824537 ","20240101","20241231"
"통영시","8","레포츠/문화/취미","7862 ","211716600 ","20240101","20241231"
"통영시","8","서비스","685 ","18173681 ","20240101","20241231"
"통영시","8","식생활","155607 ","2347429102 ","20240101","20241231"
"통영시","8","여행","18197 ","683716916 ","20240101","20241231"
"통영시","8","유통","349130 ","3681699726 ","20240101","20241231"
"통영시","8","의료/미용","29130 ","910480624 ","20240101","20241231"
"통영시","8","자동차","74332 ","4110910864 ","20240101","20241231"
"통영시","8","주거생활","1672 ","74988746 ","20240101","20241231"
"통영시","9","교육","2467 ","56125428 ","20240101","20241231"
"통영시","9","기타","16381 ","675557101 ","20240101","20241231"
"통영시","9","내구재","137 ","6438245 ","20240101","20241231"
"통영시","9","레포츠/문화/취미","19088 ","432528547 ","20240101","20241231"
"통영시","9","서비스","2625 ","115905613 ","20240101","20241231"
"통영시","9","식생활","249883 ","4033480212 ","20240101","20241231"
"통영시","9","여행","27430 ","1664847868 ","20240101","20241231"
"통영시","9","유통","347663 ","5294381275 ","20240101","20241231"
"통영시","9","의료/미용","253098 ","8855273729 ","20240101","20241231"
"통영시","9","의생활","103 ","10013708 ","20240101","20241231"
"통영시","9","자동차","95202 ","5603066642 ","20240101","20241231"
"통영시","9","주거생활","3338 ","178344517 ","20240101","20241231"
"통영시","10","교육","40343 ","1330723441 ","20240101","20241231"
"통영시","10","기타","2865 ","335015120 ","20240101","20241231"
"통영시","10","내구재","404 ","13190747 ","20240101","20241231"
"통영시","10","레포츠/문화/취미","24832 ","714082796 ","20240101","20241231"
"통영시","10","서비스","4647 ","243162440 ","20240101","20241231"
"통영시","10","식생활","350864 ","6477936244 ","20240101","20241231"
"통영시","10","여행","25058 ","1893842337 ","20240101","20241231"
"통영시","10","유통","388197 ","6410199404 ","20240101","20241231"
"통영시","10","의료/미용","325942 ","14281420295 ","20240101","20241231"
"통영시","10","의생활","685 ","49281014 ","20240101","20241231"
"통영시","10","자동차","113023 ","6542179493 ","20240101","20241231"
"통영시","10","주거생활","3557 ","194446881 ","20240101","20241231"
"통영시","11","교육","18807 ","380395476 ","20240101","20241231"
"통영시","11","기타","4010 ","201845723 ","20240101","20241231"
"통영시","11","내구재","733 ","133760315 ","20240101","20241231"
"통영시","11","레포츠/문화/취미","43612 ","2109017135 ","20240101","20241231"
"통영시","11","서비스","4277 ","277946950 ","20240101","20241231"
"통영시","11","식생활","619897 ","14058258259 ","20240101","20241231"
"통영시","11","여행","12132 ","565136395 ","20240101","20241231"
"통영시","11","유통","436381 ","7177195305 ","20240101","20241231"
"통영시","11","의료/미용","339157 ","13891649411 ","20240101","20241231"
"통영시","11","의생활","2234 ","209023331 ","20240101","20241231"
"통영시","11","자동차","120644 ","6617217471 ","20240101","20241231"
"통영시","11","주거생활","2413 ","100175579 ","20240101","20241231"
"통영시","12","교육","19637 ","364803564 ","20240101","20241231"
"통영시","12","기타","5243 ","227626251 ","20240101","20241231"
"통영시","12","내구재","452 ","102412543 ","20240101","20241231"
"통영시","12","레포츠/문화/취미","53975 ","2819037423 ","20240101","20241231"
"통영시","12","서비스","2824 ","138356683 ","20240101","20241231"
"통영시","12","식생활","1295079 ","33901895250 ","20240101","20241231"
"통영시","12","여행","11912 ","355630226 ","20240101","20241231"
"통영시","12","유통","555380 ","7804494441 ","20240101","20241231"
"통영시","12","의료/미용","209753 ","8357554688 ","20240101","20241231"
"통영시","12","의생활","3948 ","368354249 ","20240101","20241231"
"통영시","12","자동차","129239 ","6330252742 ","20240101","20241231"
"통영시","12","주거생활","2193 ","97513537 ","20240101","20241231"
"통영시","13","교육","20288 ","401565319 ","20240101","20241231"
"통영시","13","기타","6004 ","210912632 ","20240101","20241231"
"통영시","13","내구재","816 ","140380603 ","20240101","20241231"
"통영시","13","레포츠/문화/취미","60829 ","2524650425 ","20240101","20241231"
"통영시","13","서비스","3071 ","145938862 ","20240101","20241231"
"통영시","13","식생활","1050528 ","28345606073 ","20240101","20241231"
"통영시","13","여행","11254 ","330148753 ","20240101","20241231"
"통영시","13","유통","485497 ","7590367553 ","20240101","20241231"
"통영시","13","유흥","123 ","418095 ","20240101","20241231"
"통영시","13","의료/미용","90987 ","3726464620 ","20240101","20241231"
"통영시","13","의생활","5195 ","578787183 ","20240101","20241231"
"통영시","13","자동차","134195 ","6589956388 ","20240101","20241231"
"통영시","13","주거생활","2851 ","162088897 ","20240101","20241231"
"통영시","14","교육","22090 ","699453050 ","20240101","20241231"
"통영시","14","기타","6594 ","251607108 ","20240101","20241231"
"통영시","14","내구재","843 ","179142632 ","20240101","20241231"
"통영시","14","레포츠/문화/취미","67094 ","2037361460 ","20240101","20241231"
"통영시","14","서비스","5956 ","265784304 ","20240101","20241231"
"통영시","14","식생활","705051 ","18006541234 ","20240101","20241231"
"통영시","14","여행","18622 ","1337865565 ","20240101","20241231"
"통영시","14","유통","492214 ","8232279321 ","20240101","20241231"
"통영시","14","유흥","158 ","630569 ","20240101","20241231"
