"시군구명","연월","분류","유입지","매출건수(건)","매출합계(원)","집계시작일","집계종료일"
"창원시 의창구","202404","내구재","경남","8540 ","397663016 ","20240101","20241231"
"창원시 의창구","202404","내구재","대구","110 ","268266 ","20240101","20241231"
"창원시 의창구","202404","내구재","부산","1323 ","745031 ","20240101","20241231"
"창원시 의창구","202404","내구재","서울","21 ","8910 ","20240101","20241231"
"창원시 의창구","202404","내구재","울산","240 ","91501 ","20240101","20241231"
"창원시 의창구","202404","내구재","인천","21 ","5278 ","20240101","20241231"
"창원시 의창구","202404","내구재","전남","21 ","10966 ","20240101","20241231"
"창원시 의창구","202404","내구재","충남","21 ","28787 ","20240101","20241231"
"창원시 의창구","202404","내구재","충북","21 ","6237 ","20240101","20241231"
"창원시 의창구","202404","레포츠/문화/취미","강원","41 ","294722 ","20240101","20241231"
"창원시 의창구","202404","레포츠/문화/취미","경기","925 ","7228239 ","20240101","20241231"
"창원시 의창구","202404","레포츠/문화/취미","경남","84976 ","1818248835 ","20240101","20241231"
"창원시 의창구","202404","레포츠/문화/취미","경북","4517 ","581185058 ","20240101","20241231"
"창원시 의창구","202404","레포츠/문화/취미","광주","75 ","234407 ","20240101","20241231"
"창원시 의창구","202404","레포츠/문화/취미","대구","747 ","29054147 ","20240101","20241231"
"창원시 의창구","202404","레포츠/문화/취미","대전","41 ","308430 ","20240101","20241231"
"창원시 의창구","202404","레포츠/문화/취미","부산","1460 ","21710761 ","20240101","20241231"
"창원시 의창구","202404","레포츠/문화/취미","서울","679 ","3680603 ","20240101","20241231"
"창원시 의창구","202404","레포츠/문화/취미","울산","199 ","1237149 ","20240101","20241231"
"창원시 의창구","202404","레포츠/문화/취미","인천","164 ","657300 ","20240101","20241231"
"창원시 의창구","202404","레포츠/문화/취미","전남","69 ","318711 ","20240101","20241231"
"창원시 의창구","202404","레포츠/문화/취미","전북","41 ","187114 ","20240101","20241231"
"창원시 의창구","202404","레포츠/문화/취미","제주","41 ","274160 ","20240101","20241231"
"창원시 의창구","202404","레포츠/문화/취미","충남","130 ","671008 ","20240101","20241231"
"창원시 의창구","202404","레포츠/문화/취미","충북","48 ","263879 ","20240101","20241231"
"창원시 의창구","202404","서비스","강원","34 ","217958 ","20240101","20241231"
"창원시 의창구","202404","서비스","경기","123 ","1191227 ","20240101","20241231"
"창원시 의창구","202404","서비스","경남","30110 ","684088897 ","20240101","20241231"
"창원시 의창구","202404","서비스","경북","404 ","216792 ","20240101","20241231"
"창원시 의창구","202404","서비스","광주","69 ","353119 ","20240101","20241231"
"창원시 의창구","202404","서비스","대구","89 ","238382 ","20240101","20241231"
"창원시 의창구","202404","서비스","대전","151 ","453187 ","20240101","20241231"
"창원시 의창구","202404","서비스","부산","706 ","1714119 ","20240101","20241231"
"창원시 의창구","202404","서비스","서울","302 ","1906443 ","20240101","20241231"
"창원시 의창구","202404","서비스","인천","110 ","292324 ","20240101","20241231"
"창원시 의창구","202404","서비스","전남","21 ","44551 ","20240101","20241231"
"창원시 의창구","202404","서비스","제주","27 ","109664 ","20240101","20241231"
"창원시 의창구","202404","서비스","충북","21 ","161069 ","20240101","20241231"
"창원시 의창구","202404","식생활","강원","240 ","6714188 ","20240101","20241231"
"창원시 의창구","202404","식생활","경기","2145 ","47386223 ","20240101","20241231"
"창원시 의창구","202404","식생활","경남","1142234 ","25569029911 ","20240101","20241231"
"창원시 의창구","202404","식생활","경북","788 ","18814256 ","20240101","20241231"
"창원시 의창구","202404","식생활","광주","192 ","2252913 ","20240101","20241231"
"창원시 의창구","202404","식생활","대구","1631 ","32618232 ","20240101","20241231"
"창원시 의창구","202404","식생활","대전","144 ","4100069 ","20240101","20241231"
"창원시 의창구","202404","식생활","부산","24435 ","553250583 ","20240101","20241231"
"창원시 의창구","202404","식생활","서울","3893 ","106229918 ","20240101","20241231"
"창원시 의창구","202404","식생활","세종","110 ","478410 ","20240101","20241231"
"창원시 의창구","202404","식생활","울산","603 ","5818369 ","20240101","20241231"
"창원시 의창구","202404","식생활","인천","672 ","15757368 ","20240101","20241231"
"창원시 의창구","202404","식생활","전남","288 ","4566141 ","20240101","20241231"
"창원시 의창구","202404","식생활","전북","62 ","1631254 ","20240101","20241231"
"창원시 의창구","202404","식생활","제주","89 ","858807 ","20240101","20241231"
"창원시 의창구","202404","식생활","충남","144 ","2095271 ","20240101","20241231"
"창원시 의창구","202404","식생활","충북","48 ","605894 ","20240101","20241231"
"창원시 의창구","202404","여행","강원","21 ","3289925 ","20240101","20241231"
"창원시 의창구","202404","여행","경기","96 ","14153530 ","20240101","20241231"
"창원시 의창구","202404","여행","경남","4277 ","151590816 ","20240101","20241231"
"창원시 의창구","202404","여행","경북","34 ","4112406 ","20240101","20241231"
"창원시 의창구","202404","여행","대구","21 ","685401 ","20240101","20241231"
"창원시 의창구","202404","여행","부산","62 ","4050720 ","20240101","20241231"
"창원시 의창구","202404","여행","서울","62 ","41638108 ","20240101","20241231"
"창원시 의창구","202404","여행","전남","27 ","2810144 ","20240101","20241231"
"창원시 의창구","202404","유통","강원","658 ","14144688 ","20240101","20241231"
"창원시 의창구","202404","유통","경기","12838 ","100089102 ","20240101","20241231"
"창원시 의창구","202404","유통","경남","1281899 ","18623634147 ","20240101","20241231"
"창원시 의창구","202404","유통","경북","5538 ","38057642 ","20240101","20241231"
"창원시 의창구","202404","유통","광주","953 ","4426182 ","20240101","20241231"
"창원시 의창구","202404","유통","대구","6121 ","54631186 ","20240101","20241231"
"창원시 의창구","202404","유통","대전","3071 ","18946059 ","20240101","20241231"
"창원시 의창구","202404","유통","부산","48979 ","396633790 ","20240101","20241231"
"창원시 의창구","202404","유통","서울","14188 ","108797258 ","20240101","20241231"
"창원시 의창구","202404","유통","세종","487 ","2253735 ","20240101","20241231"
"창원시 의창구","202404","유통","울산","2536 ","27571556 ","20240101","20241231"
"창원시 의창구","202404","유통","인천","3612 ","22671350 ","20240101","20241231"
"창원시 의창구","202404","유통","전남","1467 ","36360247 ","20240101","20241231"
"창원시 의창구","202404","유통","전북","446 ","5185195 ","20240101","20241231"
"창원시 의창구","202404","유통","제주","987 ","5255380 ","20240101","20241231"
"창원시 의창구","202404","유통","충남","802 ","15925428 ","20240101","20241231"
"창원시 의창구","202404","유통","충북","391 ","3599246 ","20240101","20241231"
"창원시 의창구","202404","유흥","경기","41 ","7539411 ","20240101","20241231"
"창원시 의창구","202404","유흥","경남","18005 ","1228754626 ","20240101","20241231"
"창원시 의창구","202404","유흥","부산","151 ","12104181 ","20240101","20241231"
"창원시 의창구","202404","유흥","울산","21 ","75394 ","20240101","20241231"
"창원시 의창구","202404","유흥","전남","21 ","3289925 ","20240101","20241231"
"창원시 의창구","202404","유흥","전북","27 ","5654558 ","20240101","20241231"
"창원시 의창구","202404","의료/미용","강원","21 ","491158 ","20240101","20241231"
"창원시 의창구","202404","의료/미용","경기","254 ","8835572 ","20240101","20241231"
"창원시 의창구","202404","의료/미용","경남","419973 ","19110289849 ","20240101","20241231"
"창원시 의창구","202404","의료/미용","경북","82 ","10247430 ","20240101","20241231"
"창원시 의창구","202404","의료/미용","대구","117 ","13426114 ","20240101","20241231"
"창원시 의창구","202404","의료/미용","대전","21 ","121316 ","20240101","20241231"
"창원시 의창구","202404","의료/미용","부산","2714 ","178236258 ","20240101","20241231"
"창원시 의창구","202404","의료/미용","서울","569 ","5315284 ","20240101","20241231"
"창원시 의창구","202404","의료/미용","울산","192 ","11731323 ","20240101","20241231"
"창원시 의창구","202404","의료/미용","인천","21 ","507882 ","20240101","20241231"
"창원시 의창구","202404","의료/미용","전남","21 ","1503770 ","20240101","20241231"
"창원시 의창구","202404","의료/미용","제주","27 ","418095 ","20240101","20241231"
"창원시 의창구","202404","의료/미용","충남","62 ","20649760 ","20240101","20241231"
"창원시 의창구","202404","의료/미용","충북","27 ","45236 ","20240101","20241231"
"창원시 의창구","202404","의생활","강원","260 ","7793009 ","20240101","20241231"
"창원시 의창구","202404","의생활","경남","8890 ","642811556 ","20240101","20241231"
"창원시 의창구","202404","의생활","전남","55 ","6305689 ","20240101","20241231"
"창원시 의창구","202404","자동차","경기","69 ","230295 ","20240101","20241231"
"창원시 의창구","202404","자동차","경남","224551 ","13137029548 ","20240101","20241231"
"창원시 의창구","202404","자동차","경북","41 ","1651816 ","20240101","20241231"
"창원시 의창구","202404","자동차","대구","178 ","8887615 ","20240101","20241231"
"창원시 의창구","202404","자동차","대전","21 ","639342 ","20240101","20241231"
"창원시 의창구","202404","자동차","부산","740 ","21573564 ","20240101","20241231"
"창원시 의창구","202404","자동차","서울","199 ","10273091 ","20240101","20241231"
"창원시 의창구","202404","자동차","울산","21 ","1302262 ","20240101","20241231"
"창원시 의창구","202404","자동차","충북","21 ","841412 ","20240101","20241231"
"창원시 의창구","202404","주거생활","경기","192 ","11704798 ","20240101","20241231"
"창원시 의창구","202404","주거생활","경남","18088 ","1277692934 ","20240101","20241231"
"창원시 의창구","202404","주거생활","대구","41 ","1431357 ","20240101","20241231"
"창원시 의창구","202404","주거생활","부산","274 ","17133639 ","20240101","20241231"
"창원시 의창구","202404","주거생활","인천","62 ","7867752 ","20240101","20241231"
"창원시 의창구","202405","교육","경남","30000 ","2840956820 ","20240101","20241231"
"창원시 의창구","202405","교육","경북","21 ","140507 ","20240101","20241231"
"창원시 의창구","202405","기타","경남","17176 ","1104395531 ","20240101","20241231"
"창원시 의창구","202405","기타","경북","27 ","973269 ","20240101","20241231"
